Sample	Contig	Mean
Sample3	1539_3-1818-3053--1-ID=1539_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.617	0.8287293
Sample3	1540_9-7841-9001-1-ID=1540_9;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.729	0.6646884
Sample3	1540_10-9042-9716-1-ID=1540_10;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.738	0.5714286
Sample3	1540_12-11528-12289-1-ID=1540_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.711	2.2957516
Sample3	1540_13-12530-12724-1-ID=1540_13;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.697	1
Sample3	1540_14-12735-13475-1-ID=1540_14;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.699	1.252115
Sample3	1540_15-13659-13910-1-ID=1540_15;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.710	1
Sample3	1548_3-2326-3642--1-ID=1548_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.667	0.5141388
Sample3	1548_16-14004-14564-1-ID=1548_16;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.667	0.729927
Sample3	1548_20-16907-17644-1-ID=1548_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.686	0.7210884
Sample3	1548_26-22581-23801--1-ID=1548_26;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	0.9439776
Sample3	1554_1-2-388-1-ID=1554_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.579	0.56962025
Sample3	1554_2-385-1350--1-ID=1554_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.390	0.7352941
Sample3	1560_1-3-659-1-ID=1560_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	1.7001972
Sample3	1560_2-656-901-1-ID=1560_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.634	1.1145834
Sample3	1560_4-1229-1942-1-ID=1560_4;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.591	1.1737589
Sample3	1563_3-1361-2851-1-ID=1563_3;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.559	0.5592841
Sample3	1569_1-366-596-1-ID=1569_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.442	0.654321
Sample3	1569_2-589-1008-1-ID=1569_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.440	0.74814814
Sample3	1569_3-1017-1685--1-ID=1569_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568	1.6878613
Sample3	1569_4-1715-2131--1-ID=1569_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.590	1.9625468
Sample3	1577_3-3170-3493-1-ID=1577_3;partial=01;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=3-4bp;gc_cont=0.639	0.55172414
Sample3	1578_2-226-672-1-ID=1578_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.555	0.7104377
Sample3	1578_3-841-2307--1-ID=1578_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	0.5740319
Sample3	1579_1-2-700-1-ID=1579_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.705	1.4881603
Sample3	1579_2-697-1713-1-ID=1579_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.750	1.1280277
Sample3	1579_3-1715-2719-1-ID=1579_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.693	1.2888889
Sample3	1579_4-2775-3839-1-ID=1579_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.747	1.1475409
Sample3	1579_5-3938-4954-1-ID=1579_5;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.710	0.8442907
Sample3	1579_6-4966-5916--1-ID=1579_6;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.706	1.4931335
Sample3	1579_7-5928-7436--1-ID=1579_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.713	1.2281089
Sample3	1579_8-7446-8450--1-ID=1579_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.731	1.8923976
Sample3	1579_9-8549-9640--1-ID=1579_9;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.695	2.1369426
Sample3	1579_10-9760-11439--1-ID=1579_10;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.728	0.95816994
Sample3	1591_2-863-1390--1-ID=1591_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.559	0.7910053
Sample3	1599_2-144-599--1-ID=1599_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.581	0.86928105
Sample3	1599_4-1542-3848-1-ID=1599_4;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.600	1.7705146
Sample3	1606_1-1-1521-1-ID=1606_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.344	0.7082422
Sample3	1611_2-1485-2753--1-ID=1611_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.615	0.536193
Sample3	1615_2-1248-2450-1-ID=1615_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.627	3.0550807
Sample3	1615_3-2558-3514--1-ID=1615_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.658	3.1363072
Sample3	1615_5-3793-4308-1-ID=1615_5;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.665	0.9726776
Sample3	1615_6-4575-5087-1-ID=1615_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.710	2.8953168
Sample3	1615_7-5094-7166--1-ID=1615_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.696	3.4987
Sample3	1633_2-1812-2135--1-ID=1633_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.623	1.4770114
Sample3	1633_3-2288-2812-1-ID=1633_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.672	0.696
Sample3	1635_7-6660-7658-1-ID=1635_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.661	0.7067138
Sample3	1638_1-77-1540-1-ID=1638_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	1.2009132
Sample3	1647_2-283-1812-1-ID=1647_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.592	1.2688406
Sample3	1648_2-358-1752-1-ID=1648_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.661	0.97831327
Sample3	1659_2-417-839--1-ID=1659_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.719	0.5494506
Sample3	1659_8-5957-6796--1-ID=1659_8;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.670	0.9753623
Sample3	1659_13-9834-10949--1-ID=1659_13;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.711	0.83022773
Sample3	1659_14-10937-11965--1-ID=1659_14;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.677	1.7064847
Sample3	1665_1-17-463--1-ID=1665_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.559	0.93939394
Sample3	1665_2-610-2454--1-ID=1665_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.612	0.61946905
Sample3	1666_2-304-1053--1-ID=1666_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.587	0.5933333
Sample3	1672_1-3-2705--1-ID=1672_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642	2.5264394
Sample3	1672_2-2702-3019--1-ID=1672_2;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.607	0.70238096
Sample3	1672_3-3071-3373--1-ID=1672_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.584	2.1960785
Sample3	1672_4-3384-4868--1-ID=1672_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.613	1.5483146
Sample3	1675_2-177-935-1-ID=1675_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.688	2.3776684
Sample3	1675_3-945-1949--1-ID=1675_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.714	2.9017544
Sample3	1675_4-1946-2788--1-ID=1675_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.652	1.5266955
Sample3	1675_5-2825-3643--1-ID=1675_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.696	3.013453
Sample3	1675_6-3643-4596--1-ID=1675_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.642	2.9191542
Sample3	1675_7-4651-5643--1-ID=1675_7;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.691	3.0142348
Sample3	1675_8-5744-7045--1-ID=1675_8;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.657	1.4756944
Sample3	1675_10-7709-8506-1-ID=1675_10;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=3-4bp;gc_cont=0.670	2.2839506
Sample3	1675_11-8485-10059--1-ID=1675_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.688	3.2063158
Sample3	1675_12-10128-10736--1-ID=1675_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.685	3.1154685
Sample3	1675_13-10733-11608--1-ID=1675_13;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.683	2.6129477
Sample3	1675_14-11712-12788--1-ID=1675_14;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.666	2.231931
Sample3	1675_16-14089-15801--1-ID=1675_16;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.650	4.243762
Sample3	1675_17-16204-16683--1-ID=1675_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.675	3.139394
Sample3	1675_18-16691-17221--1-ID=1675_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.644	2.551181
Sample3	1675_19-17316-17954--1-ID=1675_19;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.653	2.2597136
Sample3	1675_20-18084-18905-1-ID=1675_20;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.635	4.6845236
Sample3	1675_21-18911-19429-1-ID=1675_21;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.671	1.8943089
Sample3	1686_1-22-429--1-ID=1686_1;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630	1.7596899
Sample3	1693_2-341-727-1-ID=1693_2;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.695	0.6329114
Sample3	1694_1-1-405--1-ID=1694_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.723	1.6745098
Sample3	1701_2-118-1131--1-ID=1701_2;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.685	0.5219907
Sample3	1704_1-7-399--1-ID=1704_1;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.588	1.7530864
Sample3	1704_2-446-859--1-ID=1704_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.638	4.5151515
Sample3	1705_3-2029-2706-1-ID=1705_3;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.584	1.7045455
Sample3	1705_4-2706-3233-1-ID=1705_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.593	0.64285713
Sample3	1713_1-3-1919-1-ID=1713_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.638	0.50933784
Sample3	1720_1-3-1427--1-ID=1720_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.669	1.7772549
Sample3	1720_2-1630-2454--1-ID=1720_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.716	2.557037
Sample3	1720_3-2581-2895--1-ID=1720_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.657	1.1272727
Sample3	1727_2-422-1759--1-ID=1727_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.665	2.6422558
Sample3	1727_4-2471-3004--1-ID=1727_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.670	2.4921875
Sample3	1729_1-543-1358-1-ID=1729_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.574	1.1291292
Sample3	1729_2-1441-2922-1-ID=1729_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.578	1.7597598
Sample3	1731_2-526-2424--1-ID=1731_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.761	1.0760435
Sample3	1732_3-1444-3804--1-ID=1732_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.640	1.1044776
Sample3	1732_4-3943-4710--1-ID=1732_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	1.7152103
Sample3	1733_2-1252-1422-1-ID=1733_2;partial=00;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=15bp;gc_cont=0.368	1
Sample3	1734_1-1-4530--1-ID=1734_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.598	0.5920091
Sample3	1734_2-5012-5296--1-ID=1734_2;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.582	0.6814815
Sample3	1734_3-5475-6491-1-ID=1734_3;partial=01;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.633	0.60668975
Sample3	1744_3-1275-2459--1-ID=1744_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.648	0.8695652
Sample3	1756_2-1838-2143--1-ID=1756_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.369	0.5
Sample3	1759_2-355-1320--1-ID=1759_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.642	0.6691176
Sample3	1765_2-1411-2874--1-ID=1765_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.654	7.997717
Sample3	1772_1-68-502--1-ID=1772_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.579	1.9649123
Sample3	1776_2-321-701--1-ID=1776_2;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.656	0.8095238
Sample3	1778_1-3-230-1-ID=1778_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.649	2.7179487
Sample3	1778_3-744-1445-1-ID=1778_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.655	1.2789855
Sample3	1778_4-1494-2138--1-ID=1778_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.605	2.250505
Sample3	1782_2-536-1534--1-ID=1782_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.702	0.7526502
Sample3	1784_1-59-1336--1-ID=1784_1;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	1.0744681
Sample3	1795_2-338-799--1-ID=1795_2;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.470	0.59615386
Sample3	1797_1-50-580-1-ID=1797_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.652	0.96587926
Sample3	1797_2-689-1084-1-ID=1797_2;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.674	1.1097561
Sample3	1800_1-3-743-1-ID=1800_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.583	0.5076142
Sample3	1801_2-2105-3073-1-ID=1801_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.671	0.83760685
Sample3	1801_3-3177-4463-1-ID=1801_3;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.646	0.8777485
Sample3	1806_2-2964-4394-1-ID=1806_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.701	1.4879
Sample3	1806_3-4453-5187--1-ID=1806_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.702	2.8222222
Sample3	1806_4-5245-6417--1-ID=1806_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.653	2.6422288
Sample3	1811_2-1264-2343-1-ID=1811_2;partial=00;start_type=GTG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.538	0.57096773
Sample3	1811_5-2950-3435-1-ID=1811_5;partial=01;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.558	0.88095236
Sample3	1813_2-1358-2560--1-ID=1813_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626	0.96011394
Sample3	1815_2-334-783-1-ID=1815_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.673	0.5
Sample3	1818_2-1947-2393-1-ID=1818_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.680	0.7171717
Sample3	1818_3-2390-3058-1-ID=1818_3;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.662	0.9749518
Sample3	1818_4-3774-6014-1-ID=1818_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.685	0.93256813
Sample3	1818_6-6786-7445-1-ID=1818_6;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.650	2.045098
Sample3	1818_7-7696-8217--1-ID=1818_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.678	1.3870968
Sample3	1818_8-8224-9345--1-ID=1818_8;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.738	0.9259259
Sample3	1818_9-9338-10006--1-ID=1818_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.747	1.0057803
Sample3	1818_10-10194-11390-1-ID=1818_10;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.718	2.1996179
Sample3	1818_11-11533-12921-1-ID=1818_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.707	1.5552865
Sample3	1819_2-267-1616--1-ID=1819_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.616	1.0791667
Sample3	1819_4-3246-5270-1-ID=1819_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.560	0.6784
Sample3	1831_2-397-1308--1-ID=1831_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.587	1.4501312
Sample3	1831_3-1532-2608--1-ID=1831_3;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.558	1.8888888
Sample3	1831_4-2892-3968--1-ID=1831_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.521	2.9298813
Sample3	1837_1-1-375-1-ID=1837_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.624	0.63555557
Sample3	1844_1-179-751--1-ID=1844_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.686	1.9692671
Sample3	1844_2-810-1961--1-ID=1844_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.663	1.5
Sample3	1844_3-1967-2791--1-ID=1844_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.715	0.6325926
Sample3	1844_4-2823-3926--1-ID=1844_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.707	1.2903564
Sample3	1844_5-3923-4777--1-ID=1844_5;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.677	2.0340426
Sample3	1844_6-4912-5223-1-ID=1844_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.663	3.3148148
Sample3	1844_7-5536-6036-1-ID=1844_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	3.2250712
Sample3	1844_8-6044-6400-1-ID=1844_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.647	4.3236713
Sample3	1850_2-187-678--1-ID=1850_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.722	0.7573099
Sample3	1857_1-1-597--1-ID=1857_1;partial=10;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.682	0.6666667
Sample3	1857_3-1907-2194--1-ID=1857_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.670	0.54347825
Sample3	1858_1-123-1172--1-ID=1858_1;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.608	2.4966667
Sample3	1862_3-2959-3306-1-ID=1862_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.586	0.72727275
Sample3	1864_1-1-1506-1-ID=1864_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.737	0.69690263
Sample3	1864_6-7238-7600-1-ID=1864_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.694	0.9342723
Sample3	1864_7-7591-8268-1-ID=1864_7;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.701	1.4109849
Sample3	1864_9-8776-10026-1-ID=1864_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.701	0.54950047
Sample3	1864_13-12072-12410-1-ID=1864_13;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.711	0.6031746
Sample3	1864_15-14231-15784-1-ID=1864_15;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.708	0.63461536
Sample3	1864_16-15781-17193-1-ID=1864_16;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.734	0.7125891
Sample3	1864_17-17223-17909-1-ID=1864_17;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.719	0.83798885
Sample3	1864_23-22467-24014--1-ID=1864_23;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.725	0.7753934
Sample3	1864_25-24991-25260-1-ID=1864_25;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.648	0.725
Sample3	1864_27-27129-27866-1-ID=1864_27;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.737	1.340136
Sample3	1877_3-1597-2364--1-ID=1877_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.642	3.1699028
Sample3	1877_4-2387-3166--1-ID=1877_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.618	2.8888888
Sample3	1877_5-3185-3634--1-ID=1877_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.627	2.6733334
Sample3	1877_6-3857-4348--1-ID=1877_6;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.652	1.6725147
Sample3	1879_2-1047-1538--1-ID=1879_2;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.628	7.6812863
Sample3	1888_1-3-1208--1-ID=1888_1;partial=10;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.541	0.5681818
Sample3	1891_2-804-1082--1-ID=1891_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.688	4.403101
