Sample	Contig	Mean
Sample2	1402_3-2471-3859-1-ID=1402_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.601	2.424536
Sample2	1402_4-3942-5159-1-ID=1402_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.563	1.2200375
Sample2	1402_5-5296-9405-1-ID=1402_5;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.582	1.5530303
Sample2	1403_1-153-1064--1-ID=1403_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.694	1.156168
Sample2	1403_3-2163-2846--1-ID=1403_3;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.712	0.80898875
Sample2	1404_2-184-486--1-ID=1404_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.719	1.4509804
Sample2	1405_2-1236-2375-1-ID=1405_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.400	1.5616162
Sample2	1405_3-2384-4330-1-ID=1405_3;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=8bp;gc_cont=0.418	0.804118
Sample2	1408_2-170-904--1-ID=1408_2;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.502	53.468376
Sample2	1408_3-941-1897--1-ID=1408_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.520	56.517967
Sample2	1410_1-347-1765--1-ID=1410_1;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=7bp;gc_cont=0.419	1.1820331
Sample2	1412_5-2743-3318-1-ID=1412_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	0.8802817
Sample2	1412_6-3539-3748-1-ID=1412_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.581	0.93333334
Sample2	1413_16-15053-15559-1-ID=1413_16;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.702	1.0672269
Sample2	1421_2-543-1310--1-ID=1421_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.693	0.6343042
Sample2	1421_5-3185-3880--1-ID=1421_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.717	0.63736266
Sample2	1421_7-4772-5911--1-ID=1421_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.657	1.0717171
Sample2	1428_2-111-1133-1-ID=1428_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.499	0.9484536
Sample2	1430_1-3-1079--1-ID=1430_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.674	1.468177
Sample2	1431_5-6011-7408--1-ID=1431_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.554	0.8125
Sample2	1431_7-8584-9300--1-ID=1431_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.597	0.52910054
Sample2	1436_2-554-1498-1-ID=1436_2;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.356	1.3207548
Sample2	1436_3-1617-2861--1-ID=1436_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.349	0.773516
Sample2	1437_2-1368-2681-1-ID=1437_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=8bp;gc_cont=0.572	1.7225085
Sample2	1437_3-2732-3682-1-ID=1437_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.346	2.968789
Sample2	1442_4-3333-3650-1-ID=1442_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.673	0.7380952
Sample2	1443_1-11-580--1-ID=1443_1;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.709	12.152381
Sample2	1447_3-704-970--1-ID=1447_3;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.652	0.93162394
Sample2	1450_1-73-879--1-ID=1450_1;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.736	1.3135464
Sample2	1450_2-915-1349--1-ID=1450_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.669	0.5754386
Sample2	1452_3-2578-3792-1-ID=1452_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.679	0.5633803
Sample2	1452_14-13768-14085-1-ID=1452_14;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.708	1.1726191
Sample2	1453_9-7340-8413--1-ID=1453_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.706	0.64935064
Sample2	1453_21-15467-16216-1-ID=1453_21;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.696	0.5
Sample2	1454_2-107-1180--1-ID=1454_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.672	1.2640693
Sample2	1455_2-521-1720-1-ID=1455_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.507	1.3428571
Sample2	1455_3-1728-2621--1-ID=1455_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.562	0.7298387
Sample2	1455_4-2622-3449--1-ID=1455_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.548	1.2463127
Sample2	1455_5-3648-5102-1-ID=1455_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.594	1.3256705
Sample2	1457_2-1398-3137--1-ID=1457_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.720	2.7930818
Sample2	1458_1-3-200-1-ID=1458_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.657	4
Sample2	1458_2-365-1171-1-ID=1458_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.719	7.7503805
Sample2	1460_9-7108-7734--1-ID=1460_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.592	0.6247379
Sample2	1466_2-884-2200-1-ID=1466_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	4.948586
Sample2	1470_2-1461-2285--1-ID=1470_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.688	4.32
Sample2	1473_2-430-636-1-ID=1473_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.604	0.98245615
Sample2	1473_3-683-1510--1-ID=1473_3;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.533	0.87905604
Sample2	1473_4-1753-2538--1-ID=1473_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.556	0.9433962
Sample2	1478_2-416-913--1-ID=1478_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.707	0.5316092
Sample2	1481_1-439-819--1-ID=1481_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.567	0.8008658
Sample2	1481_3-1493-1888--1-ID=1481_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	4.0731707
Sample2	1481_4-1885-2289--1-ID=1481_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.511	0.93333334
Sample2	1487_4-4449-5030--1-ID=1487_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.473	1.0069444
Sample2	1490_4-3098-3346-1-ID=1490_4;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.506	0.7171717
Sample2	1496_1-3-866-1-ID=1496_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.681	0.88235295
Sample2	1496_5-3213-4310--1-ID=1496_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.674	0.6329114
Sample2	1503_2-1488-2771--1-ID=1503_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.727	3.0114639
Sample2	1504_2-226-498--1-ID=1504_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.601	0.67479676
Sample2	1504_3-755-1915-1-ID=1504_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.590	1.5430267
Sample2	1504_4-1931-3061--1-ID=1504_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.605	0.8501529
Sample2	1504_6-5442-7235--1-ID=1504_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.576	0.649635
Sample2	1504_8-8116-8979-1-ID=1504_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.569	0.8067227
Sample2	1504_10-9948-12317-1-ID=1504_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.568	0.9414414
Sample2	1504_11-12327-12557--1-ID=1504_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	1.7530864
Sample2	1504_12-12812-15202-1-ID=1504_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.562	0.77867025
Sample2	1507_1-9-956--1-ID=1507_1;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=8bp;gc_cont=0.370	0.56390977
Sample2	1509_1-2-508-1-ID=1509_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.412	0.6946779
Sample2	1510_1-298-909--1-ID=1510_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.735	0.75974023
Sample2	1510_2-906-1733--1-ID=1510_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.665	1.7654867
Sample2	1510_3-1834-2793--1-ID=1510_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.718	0.5555556
Sample2	1512_1-2-1135--1-ID=1512_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.620	0.80792683
Sample2	1513_2-1099-2772-1-ID=1513_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.580	0.88582677
Sample2	1513_5-5615-6280-1-ID=1513_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.566	1.1085272
Sample2	1517_1-2-511-1-ID=1517_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.676	2.7361112
Sample2	1517_3-1170-1424--1-ID=1517_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.725	2.4761906
Sample2	1517_4-1530-2156-1-ID=1517_4;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.676	1.1425576
Sample2	1517_5-2280-4049-1-ID=1517_5;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.619	2.848148
Sample2	1518_1-69-671-1-ID=1518_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.430	0.66225165
Sample2	1518_2-795-1811-1-ID=1518_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=15bp;gc_cont=0.481	2.4290657
Sample2	1518_3-2054-3865-1-ID=1518_3;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;gc_cont=0.497	0.95126355
Sample2	1523_5-2849-4378-1-ID=1523_5;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.520	0.70507246
Sample2	1523_6-4375-5202--1-ID=1523_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.539	0.85693216
Sample2	1524_2-684-2270--1-ID=1524_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.634	1.4836465
Sample2	1524_3-2382-3968--1-ID=1524_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.639	1.8983995
Sample2	1526_10-10513-10863--1-ID=1526_10;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.473	0.5273632
Sample2	1527_1-1-825--1-ID=1527_1;partial=10;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.644	0.72
Sample2	1528_2-978-2153--1-ID=1528_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.580	0.5516569
Sample2	1530_3-1144-3033--1-ID=1530_3;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.544	0.94827586
Sample2	1531_2-443-898--1-ID=1531_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.691	1.1830065
Sample2	1531_3-1073-1279-1-ID=1531_3;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.696	0.9649123
Sample2	1540_4-2103-3029-1-ID=1540_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.687	2.5817246
Sample2	1540_6-3932-5308-1-ID=1540_6;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.735	0.5036675
Sample2	1540_7-5305-6900-1-ID=1540_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.736	1.9820193
Sample2	1540_8-6930-7835-1-ID=1540_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.694	1.4338624
Sample2	1540_9-7841-9001-1-ID=1540_9;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.729	2.405539
Sample2	1540_10-9042-9716-1-ID=1540_10;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.738	0.7352381
Sample2	1540_11-9803-11368-1-ID=1540_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.709	1.6108757
Sample2	1540_12-11528-12289-1-ID=1540_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.711	2.5441177
Sample2	1540_13-12530-12724-1-ID=1540_13;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.697	6
Sample2	1540_14-12735-13475-1-ID=1540_14;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.699	2.3011844
Sample2	1540_17-14651-15253--1-ID=1540_17;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.736	2.1501105
Sample2	1540_18-15250-16104--1-ID=1540_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.756	1.8482269
Sample2	1540_20-17195-18826-1-ID=1540_20;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.721	1.5182186
Sample2	1540_21-18823-20196-1-ID=1540_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.762	1.112745
Sample2	1545_3-3809-4033--1-ID=1545_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.676	0.76
Sample2	1548_2-1204-2199--1-ID=1548_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.676	1.4042553
Sample2	1548_5-4992-5435--1-ID=1548_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.667	0.81292516
Sample2	1548_6-5608-7440-1-ID=1548_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.623	0.6179441
Sample2	1548_8-8164-8991-1-ID=1548_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.657	0.92330384
Sample2	1548_9-9017-9784-1-ID=1548_9;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.660	0.59385115
Sample2	1548_10-9790-11394--1-ID=1548_10;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.639	0.87766325
Sample2	1548_16-14004-14564-1-ID=1548_16;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.667	0.729927
Sample2	1548_28-24135-25514--1-ID=1548_28;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.638	0.73170733
Sample2	1548_30-26677-28725-1-ID=1548_30;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.649	0.58241177
Sample2	1554_2-385-1350--1-ID=1554_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.390	0.8370098
Sample2	1560_1-3-659-1-ID=1560_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	1.8402367
Sample2	1560_2-656-901-1-ID=1560_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.634	0.9166667
Sample2	1560_4-1229-1942-1-ID=1560_4;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.591	2.8989363
Sample2	1563_2-275-1174--1-ID=1563_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.562	1.5306667
Sample2	1563_3-1361-2851-1-ID=1563_3;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.559	1.0454885
Sample2	1567_2-1018-2583-1-ID=1567_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.636	0.7634181
Sample2	1569_2-589-1008-1-ID=1569_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.440	1.1888889
Sample2	1569_4-1715-2131--1-ID=1569_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.590	1.0524344
Sample2	1579_3-1715-2719-1-ID=1579_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.693	0.5263158
Sample2	1579_6-4966-5916--1-ID=1579_6;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.706	1.1897628
Sample2	1579_9-8549-9640--1-ID=1579_9;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.695	0.7006369
Sample2	1581_1-1-282-1-ID=1581_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.599	0.79545456
Sample2	1591_2-863-1390--1-ID=1591_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.559	1.2936507
Sample2	1596_2-760-1326-1-ID=1596_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.582	0.9784173
Sample2	1598_2-1264-1698--1-ID=1598_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;gc_cont=0.455	1.6175438
Sample2	1598_7-7639-8067-1-ID=1598_7;partial=01;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.457	0.53763443
Sample2	1599_2-144-599--1-ID=1599_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.581	1.1437908
Sample2	1599_3-626-1177--1-ID=1599_3;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.578	1.9502487
Sample2	1605_1-1-1101-1-ID=1605_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.711	1.575184
Sample2	1611_2-1485-2753--1-ID=1611_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.615	0.536193
Sample2	1614_2-565-1230-1-ID=1614_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.734	1.1627907
Sample2	1615_2-1248-2450-1-ID=1615_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.627	3.6410255
Sample2	1615_3-2558-3514--1-ID=1615_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.658	5.5774474
Sample2	1615_5-3793-4308-1-ID=1615_5;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.665	3.7978141
Sample2	1615_6-4575-5087-1-ID=1615_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.710	3.1873279
Sample2	1615_7-5094-7166--1-ID=1615_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.696	3.5663025
Sample2	1632_1-3-821-1-ID=1632_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.612	1.0313902
Sample2	1632_2-818-1561-1-ID=1632_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.652	0.63131315
Sample2	1632_3-1580-1813-1-ID=1632_3;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.654	2
Sample2	1633_4-2826-3833--1-ID=1633_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.642	0.6270396
Sample2	1635_5-4175-5167--1-ID=1635_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.634	0.72953737
Sample2	1635_6-5305-6486--1-ID=1635_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.648	0.5746124
Sample2	1635_10-10320-10952-1-ID=1635_10;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.610	0.75569355
Sample2	1638_1-77-1540-1-ID=1638_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	2.3302891
Sample2	1644_1-2-1057--1-ID=1644_1;partial=10;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.690	0.5584989
Sample2	1645_1-66-344-1-ID=1645_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.398	2.379845
Sample2	1647_2-283-1812-1-ID=1647_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.592	1.1905797
Sample2	1651_1-1-1803-1-ID=1651_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.640	0.7259528
Sample2	1653_1-275-1597--1-ID=1653_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.544	1.0792838
Sample2	1653_2-2008-2430-1-ID=1653_2;partial=01;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.548	0.974359
Sample2	1665_1-17-463--1-ID=1665_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.559	1.1919192
Sample2	1665_2-610-2454--1-ID=1665_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.612	0.52507377
Sample2	1666_2-304-1053--1-ID=1666_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.587	0.5
Sample2	1670_1-1-222--1-ID=1670_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.622	1
Sample2	1672_3-3071-3373--1-ID=1672_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.584	0.8366013
Sample2	1672_4-3384-4868--1-ID=1672_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.613	0.6808989
Sample2	1673_2-1207-3039--1-ID=1673_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630	0.8169935
Sample2	1673_3-3087-3647--1-ID=1673_3;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619	1.6058394
Sample2	1673_10-6509-8869-1-ID=1673_10;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.637	0.5097241
Sample2	1673_12-10243-10980--1-ID=1673_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.607	0.5102041
Sample2	1673_19-15621-16817--1-ID=1673_19;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	0.8022923
Sample2	1675_2-177-935-1-ID=1675_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.688	1.5829228
Sample2	1675_3-945-1949--1-ID=1675_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.714	2.7391813
Sample2	1675_4-1946-2788--1-ID=1675_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.652	3.4386725
Sample2	1675_5-2825-3643--1-ID=1675_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.696	1.0149477
Sample2	1675_6-3643-4596--1-ID=1675_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.642	1
Sample2	1675_7-4651-5643--1-ID=1675_7;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.691	1.7888494
Sample2	1675_8-5744-7045--1-ID=1675_8;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.657	4.47309
Sample2	1675_10-7709-8506-1-ID=1675_10;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=3-4bp;gc_cont=0.670	3.728395
Sample2	1675_11-8485-10059--1-ID=1675_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.688	3.8498247
